category,full_name,age,face_symmetry,face_width,face_height,eye_color,hair_color,facial_id
Cluster3,Angel MacGyver,81,1,165.27578172972426,275.2748979255557,#ee6d2a,#bedaeb,F2j9APZqXh
Cluster4,Rhonda O'Conner,86,1,169.76799885742366,216.7118739336729,#e276ef,#bab95f,RdqqupAYAH
Cluster5,Matthew Wyman,96,1,106.52022156864405,223.83673191070557,#dc1bcd,#c816c3,cidluPHxm2
Cluster1,Oscar Wintheiser,73,1,228.08393210871145,117.41716819815338,#9adefa,#5cb92a,p3i9LO8PRI
Cluster2,Raymond Littel,89,1,201.36989817256108,193.22941252030432,#6249f3,#f285df,AsKRTM8055
Cluster3,Dewey McCullough IV,87,1,223.16019878489897,137.21949863247573,#51f1ed,#df9813,YxC2FC42lQ
Cluster4,Marsha Homenick,100,1,178.02304255310446,208.11151745729148,#a98c3e,#ad5e62,AO0ZJxjXXB
Cluster5,Lewis Leuschke,67,1,157.17757238307968,282.28249307721853,#b0e2ce,#da4019,XcSxguV2wQ
Cluster1,Elaine Runolfsson,39,1,173.97412029094994,101.62279228679836,#8e4dcf,#1cbaa4,n27FD3pcVA
Cluster2,Ana Cole I,78,1,178.1220312230289,123.4525095205754,#6f5dac,#ddf84a,lk5E7e0Od2
Cluster3,Wendy Von,81,1,227.45349222095683,167.63005424290895,#c5cb05,#52ac4b,9vgcbvRcr4
Cluster4,Joe Dooley,100,1,217.895336530637,219.81441881507635,#a02d47,#ada128,vEpP5aDkOT
Cluster5,Percy Okuneva,78,1,208.05364581756294,161.13637485541403,#a60a8d,#4f04c6,ULdfPJXrDP
Cluster1,Bethany Hagenes,26,1,134.3679809011519,249.2350502870977,#17cabb,#decfef,XezhbxhnvQ
Cluster2,Andy Dibbert,54,1,154.61552685592324,243.33892362192273,#95f4bf,#a9be2f,yexvzRCK7P
Cluster3,Emily Champlin,10,1,174.12586462451145,158.5883866995573,#0ff9ab,#f86cbb,vFgF2zBps0
Cluster4,Ms. Marie Muller,1,1,235.8665120904334,103.37359965778887,#d8ddb1,#b41563,5mVj7apbkB
Cluster5,Wesley Marvin,7,1,164.28756753448397,129.12609400227666,#a51bfb,#39afd7,E0As0IkLj8
Cluster1,Matthew Ratke,19,1,108.8074094383046,147.34587548300624,#cf58d2,#1794a2,LIXO5NP64y
Cluster2,Wanda Huels,26,1,145.03815792268142,249.08952680416405,#f4be6b,#afbaab,LJYJ7oztGQ
Cluster3,Rachael Murazik-Kautzer,56,1,189.8444235441275,151.34147102944553,#e05cd0,#c3500c,XonBtYmOrS
Cluster4,Dr. Charles Schuster,5,1,159.2506633955054,141.60770517773926,#bafc0d,#2bc7f9,IuQzayXcIm
Cluster5,Kerry Huels Sr.,3,1,180.45499748550355,208.67861481383443,#a43b0f,#70b101,S3Z9pxfm28
Cluster1,Lynda Wiza,88,1,143.25672588311136,205.62546215951443,#82fa1f,#63aaa6,KTYODuaZ05
Cluster2,Stuart Dibbert III,96,1,198.50476033752784,161.99559369124472,#b8febd,#1c64da,gfAAyonkLQ
Cluster3,Abel Lubowitz-Kirlin,91,1,101.50620945496485,232.71713671274483,#bdc288,#f6dfec,Z8bizKxBl0
Cluster4,Sue Rohan,49,1,239.93144801352173,118.44357610680163,#bf0607,#3bcc27,2O2P26KzKP
Cluster5,Lewis Dietrich,98,1,135.2976483758539,180.0302322022617,#dbaeeb,#25d81f,SeWrFDyjUh
Cluster1,Blanca Bashirian,62,1,213.78628085367382,211.66047044098377,#6bcbef,#90a2e8,XEt3x1ydUx
Cluster2,Matthew Jakubowski,98,1,151.2659901054576,277.09639840759337,#2fa767,#76ffa2,Wot5W6XEoR
Cluster3,Christina D'Amore,20,1,103.60981862759218,248.6671127844602,#8d314f,#d8c1bd,biORtYrjNs
Cluster4,Daisy Mraz,6,1,185.74362033978105,153.78751368261874,#0ec46b,#bef149,16zeeiPbyf
Cluster5,Candice Nitzsche,80,1,211.4342568675056,293.9520780928433,#db23ad,#fcc1fd,lD08htcYnm
Cluster1,Monica Abshire,79,1,159.41051254048944,255.47879012301564,#6f2ab6,#cf2573,WiQVZkssSy
Cluster2,Saul Hintz,53,1,158.88899391284212,168.58194414526224,#17070c,#48eebf,JHFd0xOhLC
Cluster3,Julius Ondricka,81,1,189.84800359467044,197.77491791173816,#609dbd,#1faaec,MWEuTv7N72
Cluster4,Henrietta Zulauf,7,1,119.62129876483232,189.85996777191758,#84ee76,#32bf6f,KghE4XKZ8N
Cluster5,Vicky Frami-Nicolas,11,1,103.17698951112106,106.13965420052409,#d8d10d,#3ea4fb,I60ddtryz0
Cluster1,Randal Baumbach,87,1,181.7882775212638,253.46333058550954,#f66efa,#9dfed0,DoWKVXdwpN
Cluster2,Dorothy Bechtelar,21,1,246.92593194777146,180.07419118657708,#acdae3,#ff7dea,BpGBCKjwqc
Cluster3,Betty Morissette,73,1,216.84689657995477,153.09001742862165,#e8ec47,#c73da1,QtwMjIp7zm
Cluster4,Dave Blick,33,1,190.27724539628252,213.49130244925618,#ee3b1e,#a19085,3I6ZLCYaUR
Cluster5,Janie Gutmann,25,1,210.4211579891853,158.31978027708828,#b8bdc1,#ebcafe,ATH3Mh405G
Cluster1,Mr. Stephen Cormier,4,1,157.4208167847246,107.84329976886511,#04da11,#1a76d5,oD8UKSyMR3
Cluster2,Paul Buckridge,63,1,165.4730310663581,174.3836672976613,#6edb98,#089fc9,R0Z6lT06TY
Cluster3,Douglas Carter,62,1,241.93360856734216,147.95171981677413,#64b1c7,#8244dd,73wamlA77P
Cluster4,Judy Turcotte,2,1,197.71431480767205,193.39054734446108,#227a3b,#ba2bd0,rS1QvToMIp
Cluster5,Kenny Konopelski,58,1,139.1290255705826,148.03233928978443,#4e0c2f,#3c87c5,oQorMkzwue
Cluster1,Dave Koepp,51,1,168.22244750801474,158.0595209263265,#6fe3fa,#daa9a2,7FHXxWTUSl
Cluster2,Shannon Reichert,6,1,126.28989360528067,223.36136330850422,#0a6092,#b71d1b,Ki0Ae8O0N1
Cluster3,Hilda Pfannerstill PhD,49,1,183.1853526411578,181.91588539630175,#f25800,#08ee24,MYmKDOXORI
Cluster4,Drew Gulgowski IV,99,1,215.25182208279148,134.87597508355975,#a7d1ec,#9fc5ee,UYna8xA0ak
Cluster5,Megan Ritchie,99,1,152.8208032133989,213.7194705195725,#69ceaf,#8ffaae,on4h1PdAku
Cluster1,Rolando Greenholt,41,1,240.23595225298777,207.05547807738185,#b90cde,#8ca4cc,Aw8tKqKkIW
Cluster2,Sylvester Fritsch,14,1,237.73204933386296,139.0142861288041,#2a218f,#6fb997,TsngKftU6y
Cluster3,Frankie Harber,90,1,242.54062267718837,130.2902856376022,#2600ce,#beeb75,1fuud81CfE
Cluster4,Duane Jacobson,79,1,226.4234032598324,149.13872317411005,#7ad80a,#c2cd0b,azI4aEOtUH
Cluster5,Douglas Hodkiewicz,42,1,161.2407935783267,230.11706052348018,#cfa5a7,#c6d6e7,yasHAbX5Gf
Cluster1,Dr. Otis Boehm,27,1,213.6223895009607,186.82602415792644,#0923ae,#d676ed,OxOn3pctL0
Cluster2,Caroline Hickle Jr.,5,1,228.22555379243568,133.0570239573717,#3b91dd,#9bdd6b,vxyS4yHIfw
Cluster3,Mr. Ramiro Mills,75,1,122.28456600569189,190.0958125013858,#ce0b9d,#abc0ce,VYyhJRFEwH
Cluster4,Carla Sporer,35,1,219.92106043035164,145.89731856249273,#d2cf04,#2b459a,zj7vm2Zq3N
Cluster5,Sidney Halvorson,10,1,220.81945369718596,237.75826883502305,#c43e5a,#bcabf6,65YxYpL8qp
Cluster1,Ellen Russel,73,1,153.93282705917954,206.96930345147848,#6e487f,#f2fe6f,XLc2ZdgNOU
Cluster2,Bobby Harber,12,1,120.96054088324308,123.85208159685135,#d3c1e1,#a9bcc9,3llR968Dy1
Cluster3,Kenneth Jones,51,1,142.89506663335487,141.9029370881617,#da8ae8,#da7b9c,JCgoAF31bI
Cluster4,Elijah Gutkowski V,23,1,124.11803695140406,168.63300655968487,#c58ff8,#593f5b,11HHketA7p
Cluster5,Joan Wolf,85,1,169.5596377365291,231.19863690808415,#fffbbe,#e2516f,sPIjEgPV8a
Cluster1,Vernon Paucek-Tromp,74,1,196.30504307569936,252.97034345567226,#fbb8bf,#c72cd3,JC5Vl26azm
Cluster2,Irma Zboncak,2,1,249.3725557695143,261.4807955455035,#d6ddfb,#6f335c,JqL0qq1xBt
Cluster3,Linda Schmeler-Rutherford,53,1,235.4255787562579,252.11375206708908,#ce2a99,#b0475b,uHcGOpqdjq
Cluster4,Dallas Bernhard,68,1,189.94000434176996,245.24869821034372,#beffce,#fcaad9,uq4Jqyhn1I
Cluster5,Joshua Roberts,25,1,185.03048333805054,243.15326060168445,#9fd58b,#a0a6ee,f7dyKSfWjR
Cluster1,Dr. Cheryl Dickinson,95,1,243.43030442250893,110.45833053067327,#b62899,#bdecca,h8fzhRmjr6
Cluster2,Wesley Rice,10,1,210.43826985405758,236.91106266342103,#c9bded,#63acd3,jU1ibutqGg
Cluster3,Joy Kerluke,85,1,202.99748530378565,212.21850193105638,#eb7fe9,#f8deef,HjeknnzzOt
Cluster4,Mamie Lebsack,100,1,108.0016806256026,149.08456760458648,#3c85d4,#a70f1a,WE1GpmBiOt
Cluster5,Josephine Flatley,30,1,188.37154511129484,143.01515533588827,#dcd39c,#fd41a0,r2c03VrpeY
Cluster1,Fred Heaney,30,1,229.73661626456305,243.29548799432814,#bbc5a7,#a2e3cd,NgX2zrZ3oy
Cluster2,Dr. Jackie Adams,18,1,208.51911305217072,230.87316160090268,#6dabe6,#e955dc,TDJv5FsQdJ
Cluster3,Joann Streich,87,1,163.1123594008386,104.16723121888936,#d3fbac,#0df109,m7MIyqliiI
Cluster4,Anna Hagenes,66,1,181.6126480465755,252.13569877669215,#28eb57,#faaa9f,VvpFwqEPkg
Cluster5,Renee Harber,1,1,236.77604637341574,268.5761514585465,#52b76d,#e504cc,Wb8LMVQ1CQ
Cluster1,Dr. Rosie Heathcote,20,1,180.35194659605622,159.37428371980786,#6db6a3,#e252a4,6TqJYPP8Wg
Cluster2,Dewey Paucek,25,1,236.4849174162373,253.39579773135483,#7c5edb,#d4d805,ojdH3BYxOX
Cluster3,Evan Gorczany Jr.,59,1,186.65044042281806,220.51490512676537,#adfebc,#2d3eea,3xnsevMCHE
Cluster4,Carlton Wisozk-Reynolds,63,1,175.7115182466805,204.92346184328198,#bee71c,#47eaff,2yEzArWOmi
Cluster5,Mr. Daniel Donnelly,66,1,239.73829672904685,252.09766188636422,#5afc1f,#fbefc1,gVN8Fz99Kf
Cluster1,Al McDermott,41,1,201.8394736922346,154.0294772014022,#7823bb,#2e7cc2,aY2GSImGwD
Cluster2,Felipe Kertzmann,27,1,156.77415096433833,109.62015828117728,#33ffb0,#31d4a0,zQPZAlsGvY
Cluster3,Dr. Arnold Little,99,1,107.11785454768687,159.2173624318093,#994287,#bf5eca,vTTVjuUGvT
Cluster4,Perry Kris-Barton,5,1,122.64851068612188,290.4864890500903,#b4dab8,#ba9a35,CwWbquNLt8
Cluster5,Georgia Lind,12,1,177.94410011265427,152.33241110108793,#e0cb4b,#aa7efb,t1FYGjyFAP
Cluster1,Jeremiah Batz,48,1,134.18070232728496,222.10079925134778,#0c0ff8,#afe87c,VXfLNb0vxh
Cluster2,Frank Turner,63,1,109.28003855515271,165.18313507549465,#8eba04,#adabf0,oNej9Tge6b
Cluster3,Caleb Thompson,39,1,149.03119744267315,136.12632197327912,#4c75b3,#a3be0d,ZYzrlWRHN1
Cluster4,Hilda Luettgen,51,1,167.99393709516153,245.7768059335649,#6eecef,#cdc2ec,1o7Sz8H0w3
Cluster5,Verna Kreiger-Klocko,27,1,117.41134447511286,162.78760763816535,#61e9c9,#22d28d,wELZMBNe5g
Cluster1,Annie Russel,23,1,238.138778321445,209.8984548356384,#aa3a8a,#e44fbb,9RJJrinbLo
Cluster2,Kathleen Schuppe-Bashirian,14,1,246.40529942698777,281.1670488677919,#2579ec,#f85aeb,NeNI0gPNKA
Cluster3,Megan Schaefer-Erdman,73,1,172.9182503069751,143.23354451917112,#8b861c,#1e8d57,9X3ZflY0Y2
Cluster4,Juana Leannon,36,1,113.78656725864857,234.34361820109189,#bffbed,#6022ce,GVBJc84rT3
Cluster5,Dolores Jacobson,13,1,123.1613929849118,271.02198959328234,#cebaa2,#eaa7bc,mshQEUdMgT
Cluster1,Juana Dicki,25,1,129.61982222041115,204.02827034704387,#ab8cd8,#bb9b27,yrxT84vpHg
Cluster2,Miss Natasha Upton,4,1,112.26798583520576,224.13321011699736,#f1feca,#0acf3f,rZsUoUn24o
Cluster3,George Rowe,57,1,193.70854621520266,143.10687417164445,#e6d853,#e115cb,9MHPsXQQFz
Cluster4,Ms. Melanie Lakin,60,1,247.29528250172734,299.44393523037434,#bfeebb,#efc945,SWRX2rsRZ2
Cluster5,Cristina Kuvalis,1,1,214.55568358069286,173.63063539378345,#72592e,#219e2e,VWABlFEHi5
Cluster1,Randal Heathcote,88,1,211.85624095378444,286.4653805270791,#c607ef,#8374bc,VBEoUADGjV
Cluster2,Javier Greenfelder,66,1,206.43271545413882,216.58036638982594,#6afddd,#3d5c34,IIzTpMplPJ
Cluster3,Don Aufderhar,4,1,219.4518028642051,246.89244208857417,#0a2b71,#b63fc5,QaVk2srqJ4
Cluster4,Viola Bradtke,2,1,146.32921534357592,256.68344562873244,#d304af,#a9aad9,vFISVMQYzD
Cluster5,Lucas Torphy,33,1,161.0624422552064,188.5915895923972,#36704d,#7aa23c,C05floHmlA
Cluster1,Pete Dicki,98,1,140.3082933044061,235.0601017009467,#dbb73f,#2f88ed,LRMObNvgHL
Cluster2,Katherine Hartmann,100,1,130.31527476850897,230.77258057892323,#33ca81,#d6dfdb,opSC9sn0NG
Cluster3,Ronald Buckridge,62,1,209.29932155413553,174.9260266777128,#36faea,#a7b141,zUfMxj7naO
Cluster4,Alvin Ullrich,17,1,239.77719015674666,246.03481125086546,#860caa,#02bffa,fnPtU8vB8F
Cluster5,Dr. Guillermo Lind,64,1,108.98643990512937,103.00433109514415,#77ccc5,#cadfc0,5cwPOvRvFT
Cluster1,Floyd Reichel,22,1,177.21946467645466,136.53025985695422,#efbe8b,#5fbcd8,fyNM6lE9bF
Cluster2,Dr. Ben Aufderhar,17,1,186.35260545415804,268.657366046682,#64b201,#d4bbb0,GLh7yRPrNj
Cluster3,Dr. Leo Crona Jr.,8,1,211.12823826260865,101.4570748899132,#43dd1e,#d14cfb,XYQCVEzMmn
Cluster4,Ms. Shelly Turcotte,16,1,123.16731413593516,111.90988384187222,#3aab34,#c74fff,UU6qMdZUmu
Cluster5,Teri Bruen,30,1,120.00217401655391,177.51696310006082,#4ace65,#f3fd1f,VJ1WeXATB5
Cluster1,Miranda Kshlerin,70,1,249.1713086492382,141.94023930467665,#7dbe8b,#5ffea4,hNPzTaoMxb
Cluster2,Samantha Armstrong,62,1,104.56903824815527,295.9380696993321,#61b4cd,#1b185d,7OQTG6r3Zx
Cluster3,Shelia Marquardt,4,1,198.94432588480413,127.83635654486716,#dc3ac4,#94641b,d4gRy5KmcB
Cluster4,Mr. Ronnie Wehner,93,1,196.60602516960353,264.077923912555,#e0dcae,#cb81e7,3GOpP8K4sY
Cluster5,Miss Jennie Borer,95,1,126.05722824810073,174.84413371421397,#983f11,#a628d2,zRvy4bNkxh
Cluster1,Eloise Dietrich,75,1,190.29882156755775,134.17510665021837,#b5c297,#3ade7b,XIjXbrcwUu
Cluster2,Alton Grimes,88,1,205.35316058667377,244.57928813062608,#bcecfd,#ae792b,Lap6ZKlUfZ
Cluster3,Nora Russel,54,1,227.40027101244777,136.26301321201026,#b19c90,#8e0596,cNYxZ95UlL
Cluster4,Gertrude Deckow,47,1,154.8462777514942,140.2295789681375,#33e4aa,#defd9d,zEJoolpHC1
Cluster5,Katrina Zemlak,55,1,108.50685841869563,173.65690539591014,#1ff3fb,#b7ca38,0HZjFUzGVf
Cluster1,Victoria Gutmann,18,1,229.19307872653008,273.18258811719716,#db9ce2,#6e883a,6o6VkY6kwZ
Cluster2,Mr. Jonathon Reilly,67,1,134.0054647764191,236.00721759721637,#81fcb5,#2cb6da,GlZmq2DF7I
Cluster3,Jennie Cormier,50,1,119.2662636982277,151.60880438052118,#0922e2,#df64ca,1eSRKR3WRf
Cluster4,Rafael Kuvalis,51,1,122.27494658436626,161.37333596125245,#3da6af,#a3e456,XVz7fCZzJx
Cluster5,Elvira Torp,63,1,119.76901388261467,188.8063641730696,#3ff6a7,#70dbfb,eyH3Fb8bYv
Cluster1,Bryan Spencer,78,1,131.00773026235402,257.3418724350631,#d3dd9e,#ddfd5b,UoHJD5m2YV
Cluster2,Ernesto Kutch,88,1,223.48444886738434,178.2607587520033,#fed0cb,#5fbe02,S1pwwzxIFh
Cluster3,Dr. Clara Reichel,75,1,203.50450861733407,267.31097251176834,#ef1e20,#5c7de3,HfVjC1ABbo
Cluster4,Lloyd Denesik,15,1,159.8400924471207,246.50100283324718,#9c6ef1,#950a5e,hgB3ZR7A3O
Cluster5,Marlon Lowe,14,1,209.6139428205788,139.66769678518176,#0d7377,#e4cf7f,epRRYuPlP0
Cluster1,Evelyn Yundt I,37,1,189.6673531853594,297.9568182025105,#0df880,#1d1dda,uXqz3oie8e
Cluster2,Carl Bernier,78,1,246.48689505411312,162.69191624596715,#5bcaba,#ffbdce,dT1uTtUzbL
Cluster3,Jake Koch,1,1,151.79162686690688,142.91863315738738,#eeb5df,#fef5b2,wEsddj7b7W
Cluster4,Dianna Lind,50,1,194.0522402524948,239.57729912362993,#1a57c5,#d142bf,nisYYgNxnX
Cluster5,Miss Vanessa Crist,23,1,202.61767179472372,163.05004144087434,#ddbad2,#ebecdb,yWf6H1FMOb
Cluster1,Mitchell O'Connell,89,1,192.1244853292592,189.825032139197,#94693a,#1a0177,xdcv1sKNoa
Cluster2,Dr. Sophie Turner,29,1,244.51083490857854,260.4348144028336,#371bff,#9adf3b,8iHv4fMvM3
Cluster3,Ernesto Sanford IV,88,1,244.0994834061712,278.227256052196,#8d9df6,#6dec8b,TcluJaTbnU
Cluster4,Leona Connelly,56,1,232.9222148284316,275.47642034478486,#ade521,#a2feed,lpYsUQ6ARB
Cluster5,Edward Murray,100,1,114.40628389827907,167.92422495782375,#c49aba,#e6feeb,3SIPdDx8ne
Cluster1,Alexis Ryan,45,1,173.38362100999802,270.41928581893444,#1dcbbe,#dabfff,hPM4mbfBmX
Cluster2,Jeanette Mraz,43,1,117.07541284849867,173.33636661060154,#233f2d,#d54e6b,ykRqKYkAMU
Cluster3,Miss Ethel Keeling DVM,41,1,225.04525769036263,248.28810156323016,#eed04e,#5b2ffc,uWSZ87KHPb
Cluster4,Regina Reichert,32,1,197.0912679680623,256.87597524374723,#d36f4e,#b47638,wWQZubHNF2
Cluster5,Daryl Herzog,91,1,230.90733505086973,170.4613061156124,#e6db7c,#d4da0f,pqAbAHIqzR
Cluster1,Sonya Jacobson,33,1,195.08763569174334,292.3509896732867,#3fe521,#e35fe6,BHqgOly0Zm
Cluster2,Levi Runolfsson,82,1,119.00490275584161,123.39872224256396,#bbd07b,#7b4300,0RVOqCUcqp
Cluster3,Ms. Caroline Bahringer,53,1,237.0960593339987,149.90781131200492,#99abb2,#d20ed7,SFK6bEAR9O
Cluster4,May Streich,68,1,177.08345467690378,266.8953526765108,#e7adee,#eeff4b,5kZoP531Ek
Cluster5,Inez Trantow,89,1,187.86674212897196,200.43862564489245,#caff5b,#5f4606,LYog3Iaros
Cluster1,Dallas Collins,7,1,132.43345745140687,126.92510718479753,#d5d6a8,#8a6ebc,L6jDQjugeW
Cluster2,Mrs. Ella Bosco-Kunze,74,1,133.42141278553754,229.3180240318179,#bb107e,#afa8dd,CfLeiGJ4fd
Cluster3,Lorena D'Amore,70,1,211.75046894932166,180.43082007206976,#8c921f,#cd34ca,JRpwiZoLkR
Cluster4,Moses Keebler,26,1,123.46561922458932,298.88600832782686,#7a4442,#24d0f3,q6eCSAeYGW
Cluster5,Preston Jacobs,12,1,225.20457510836422,111.83943208307028,#5cbdf2,#aed6ab,tlLp9NXT3y
Cluster1,Howard Hessel Sr.,27,1,113.43943880638108,182.11115188896656,#23d2ec,#0bcb2b,NfuZryVDgU
Cluster2,Lyle Kulas,65,1,191.3479806855321,231.9043181836605,#fccc4f,#1de06e,AGKWCBifDo
Cluster3,Howard Gerlach,65,1,188.01699137547985,135.06298074498773,#c50633,#bee66a,VBdMdwLMAG
Cluster4,Katie Casper,79,1,120.7928218645975,270.32323968596756,#b9bfda,#f81c47,74s5C92slF
Cluster5,Emma Wiza,45,1,230.38685214705765,141.46424643695354,#6bd1e1,#538cbf,lCLjUzmPTO
Cluster1,Conrad Cruickshank,79,1,178.14290265087038,207.41212666034698,#b7948f,#be8daa,uBX8WEIboq
Cluster2,Mr. Derek Paucek,16,1,151.63303898880258,238.03316527046263,#08fb7d,#bb70fa,hIqhgOzxGw
Cluster3,Dominic Barrows,23,1,166.1366279469803,299.6524892281741,#317fa0,#bcf85d,oVKbFXrp7Q
Cluster4,Laura Cormier,37,1,249.3426193133928,243.86946009472013,#cd2afb,#e6fc5b,c55i1ECy2H
Cluster5,Lori Greenfelder,38,1,131.482473120559,153.2586606219411,#8d7adb,#592d86,IOyawsi7of
Cluster1,Tiffany Deckow,37,1,140.96574824070558,110.43202462606132,#dce5cc,#f778f5,cBjLZKQA6Y
Cluster2,Elizabeth Hegmann,48,1,212.95121408766136,179.77577825076878,#bbd15b,#febeb3,9ztPzxk5I8
Cluster3,Julio Wiegand,1,1,247.4925944232382,147.1492632292211,#ed4c5b,#9ec985,P4AmmkB7HZ
Cluster4,Garrett Kihn,21,1,163.23795425705612,275.7318813353777,#1d6a6c,#7ed2ef,b3hB83RA8t
Cluster5,Mrs. Nora Rogahn IV,83,1,214.76413945201784,193.92378036864102,#da6cad,#fcbdbe,DrONSfECqF
Cluster1,Desiree Legros,73,1,158.26973502989858,167.19247638247907,#f8170b,#ed31ae,aJf5D9lgAs
Cluster2,Dr. Joy Abbott,2,1,174.69889416825026,100.9277444332838,#e16dfb,#bcbb7a,7ugM28KDzl
Cluster3,Willie Cremin,24,1,153.85820908704773,271.2604118976742,#6ae724,#6fcdbb,w4HjYk7svR
Cluster4,Mae Wyman,68,1,153.45502473646775,186.00390828214586,#d4d51a,#9ebbbe,eCYC1JFr76
Cluster5,Ed Hyatt,67,1,152.45340029941872,178.6413138732314,#b8fed0,#0bbbab,V2byejTQLj
Cluster1,Velma Lehner V,62,1,237.76362885255367,229.129487182945,#e747ac,#a734f9,AL6v0kkOyN
Cluster2,Mable Koss,67,1,214.23963721608743,126.57008594833314,#6faed5,#c7aeaa,DtkOQ5Iihf
Cluster3,Alexandra Schneider,84,1,217.91969605255872,230.24839870631695,#e47b86,#ab88fa,CMU79cacL8
Cluster4,Mr. Jonathon Ankunding,70,1,193.48915943410248,239.87729279324412,#4cc9a0,#efbef7,ELzXw3u79g
Cluster5,Lewis Boehm,18,1,205.55743022123352,278.30984904430807,#4fcddb,#0831e6,WKqU7ZnDnF
Cluster1,Dr. Meredith Haag,49,1,228.8532992824912,245.16020412556827,#cb873e,#afcfeb,Q7GOH0PzKv
Cluster2,Valerie Nikolaus,65,1,219.82320579700172,264.2191049642861,#05eaf1,#d1ec3e,KTPPtVgD7E
Cluster3,Alison Yost,84,1,127.00325950281695,295.02480290830135,#d56e2a,#8dfebe,iAMbG35Ukj
Cluster4,Mike Green III,81,1,161.1375510576181,246.0657843388617,#7a95cd,#d53f2f,UV4i8b6rsI
Cluster5,Teri Dickens,30,1,105.73516678996384,163.23617449961603,#70e359,#baa37d,jbS3FIS0Gp
Cluster1,Mrs. Kay McCullough,52,1,213.56825291877612,254.30425363592803,#1b2524,#eaf6b0,uNbCb9wHWH
Cluster2,Dr. Edmund Hansen,34,1,231.63213749649003,135.8665769919753,#3790a3,#f6cae7,0f1mVoDiur
Cluster3,Rachel Rutherford,7,1,222.31167134596035,142.57061672396958,#e7bbff,#60ccc1,gRXkfAVjQp
Cluster4,Alice Fadel DDS,12,1,207.96510819345713,166.84830472804606,#6fadb6,#ddcb12,eRBZD2cyzA
Cluster5,Saul Brakus DDS,70,1,143.09848641278222,150.43895333074033,#270109,#da5a78,vDyO4cNIjT
Cluster1,Tracey Gleichner,42,1,110.48688603332266,253.1483994796872,#ce9c78,#bb9dcf,4bFAoi9BZU
Cluster2,Krystal Lynch,21,1,207.15394472936168,183.57490124180913,#f1fcf6,#c3a33c,Y4aU03Lvbt
Cluster3,Lydia Satterfield,40,1,152.7822012314573,174.29760373197496,#bbbb14,#7abc88,pXR6nrlRIs
Cluster4,Sherry Ziemann,7,1,137.68813719507307,221.44623044878244,#b777ec,#7facf4,KPz8sgB0y1
Cluster5,Jana O'Keefe-Beer,11,1,175.0553121091798,250.06942418403924,#dcb1ba,#01f25c,yToP1oJbon
Cluster1,Irene Blick,28,1,132.44488188065588,122.18324216082692,#99e535,#b1ac96,ErdLF1EGKa
Cluster2,Oscar Runte,21,1,163.43601227272302,100.78005688264966,#ef89fd,#eccece,2tBDT3EatX
Cluster3,Rolando Heaney,66,1,153.97079295944422,291.97698780335486,#a53966,#fd1ca7,Mh92XPXcJT
Cluster4,Erin Marquardt DVM,8,1,107.46729647507891,137.0248185005039,#6d952d,#ebfcfc,8RLUvEVO5B
Cluster5,Craig Brakus,98,1,222.68369558732957,144.7109304368496,#edde95,#cec2c6,TNcXAVOi5t
Cluster1,Roland Daugherty,33,1,239.08041683025658,277.7580146212131,#46a570,#aad5f7,DxkZA4TsrN
Cluster2,Misty Wiza,99,1,128.85925681330264,243.70667459443212,#f498ab,#a2a2af,kRxY5WG9I3
Cluster3,Levi Quigley,59,1,230.7637900696136,193.13767831772566,#1fbc0a,#3a31ea,dXCVyczz9N
Cluster4,Vernon Lind Jr.,85,1,209.34760351665318,172.15547794476151,#1def04,#0bca6a,RYkqco9HKb
Cluster5,Pauline Collier,86,1,105.14373320620507,255.22747179493308,#2d3af7,#4b21d3,AiWkRYpLWj
Cluster1,Ronnie Davis,36,1,103.8389065884985,267.6787808537483,#e5f41a,#adb35c,bkzGXJs3hd
Cluster2,Gabriel Feeney-Yundt,3,1,153.88454059138894,204.8840024508536,#dcd7c1,#faddba,xSY6MHAOXP
Cluster3,Willis Douglas,16,1,210.1896335138008,230.3023216780275,#e3d9fb,#2c85b6,d6Y7GIEDK9
Cluster4,Cary Kerluke,43,1,189.5818140823394,159.0992480982095,#ed6a0f,#bba6bf,9rcfIJAZpZ
Cluster5,Ivan Batz,76,1,217.8298857412301,250.52544069476426,#d79ac1,#a5ed09,E8D9qUUP3f
Cluster1,Miguel Roob,8,1,204.34199237497523,109.43454233929515,#d70e5e,#ffca05,a5Ax2q2nD9
Cluster2,Diane Wisoky,50,1,118.42031275155023,247.21815884113312,#bbec9c,#7b47a8,hOQSBgk2YK
Cluster3,Elaine Franey,5,1,203.68967090034857,207.0069557055831,#c392df,#5afce5,wQW8ey4KuE
Cluster4,Marilyn Murphy,94,1,191.28612629137933,298.8553979899734,#5fe5fc,#9e8aef,8jPIwI7kd4
Cluster5,Mr. Terrance Romaguera,92,1,142.2594836098142,295.1906479895115,#ec5a7f,#82f3fa,Kcny5u3QSU
Cluster1,Amanda Flatley,66,1,161.9165546260774,251.18806906975806,#8344aa,#e12d0d,y0PD5Sxm6f
Cluster2,Beulah Hoeger,18,1,225.51745506934822,203.3044096082449,#3062a3,#c84eee,Y2hisS6cc8
Cluster3,Julia Ankunding,95,1,178.15917454427108,247.3608654923737,#c90d0c,#0ec27c,XHdecxu8dY
Cluster4,Dr. Everett Orn MD,76,1,158.68365443311632,118.27436555176973,#896133,#7e1d84,w6UCoBnxxp
